judge,artist,album,vote
E28,Gong Gong Gong 工工工,Phantom Rhythm 幽灵节奏,0
E28,威神V WayV,Take Off (The 1st Mini Album),0
E28,谢安琪/麦浚龙,The Album And The Rest Of It,0
E28,粉红A,为艺术牺牲,0
E28,丢莱卡,健忘的平原,0
E28,全家福合唱团,全家福II,4
E28,养鸡,养鸡的梦境,0
E28,小老虎,北京吗,0
E28,张雄关,危险地带,0
E28,宫阁,即将上映,0
E28,傻子与白痴,夜长梦少,0
E28,Howie Lee,天地不仁,0
E28,吴青峰,太空人,0
E28,许哲佩,失物之城,0
E28,丁世光,实况电影,0
E28,周华健,少年,0
E28,莫宰羊,幻想曲,0
E28,倒车入库,庸人自扰,0
E28,Ice Paper,成语接龙,0
E28,梁静茹,我好吗? - 太阳如常升起,0
E28,家家,我想要的,0
E28,短裤里的诗歌,我还喜欢你,0
E28,许廷铿,拾,0
E28,鬼卞,无间,0
E28,刘柏辛,无限意识Meta Ego,0
E28,鲁向卉,时间/木马,0
E28,AR刘夫阳,校园寓言故事,0
E28,熊仔/豹子胆,梦想成真,0
E28,橘子海,浪潮上岸,0
E28,苏紫旭,混乱之子,9
E28,脏手指,滥情三部曲,0
E28,百合花,烧金蕉,0
E28,王若琳,爱的呼唤,0
E28,郑宜农,给天王星,0
E28,邱比,至繁,0
E28,发光曲线,荒野星,0
E28,魏如萱,藏着并不等于遗忘,0
E28,伍佰&China Blue,让水倒流,0
E28,杨乃文,越美丽越看不见,0
E28,郁可唯,路过人间,0
E28,群星,过春天 电影原声碟,0
E28,懒惰致富集团,飞艇计划,0
E28,陈蕾,1029,0
E29,佛跳墙,BJ肆,2
E29,Robynn & Kendy,Curations,2
E29,吉克隽逸,Global Citizen世界公民Ⅲ,0
E29,陈珊妮,Juvenile A,0
E29,缺省,Life In A Vacuum,1
E29,小尘埃,Little By Little,0
E29,邓小巧,No Coincidence,3
E29,Gong Gong Gong 工工工,Phantom Rhythm 幽灵节奏,0
E29,威神V WayV,Take Off (The 1st Mini Album),0
E29,谢安琪/麦浚龙,The Album And The Rest Of It,1
E29,粉红A,为艺术牺牲,0
E29,丢莱卡,健忘的平原,0
E29,全家福合唱团,全家福II,0
E29,养鸡,养鸡的梦境,0
E29,小老虎,北京吗,0
E29,张雄关,危险地带,0
E29,宫阁,即将上映,2
E29,傻子与白痴,夜长梦少,2
E29,Howie Lee,天地不仁,0
E29,吴青峰,太空人,0
E29,许哲佩,失物之城,1
E29,丁世光,实况电影,1
E29,周华健,少年,0
E29,莫宰羊,幻想曲,3
E29,倒车入库,庸人自扰,0
E29,Ice Paper,成语接龙,2
E29,梁静茹,我好吗? - 太阳如常升起,0
E29,家家,我想要的,1
E29,短裤里的诗歌,我还喜欢你,0
E29,许廷铿,拾,0
E29,鬼卞,无间,2
E29,刘柏辛,无限意识Meta Ego,2
E29,鲁向卉,时间/木马,0
E29,AR刘夫阳,校园寓言故事,0
E29,熊仔/豹子胆,梦想成真,1
E29,橘子海,浪潮上岸,1
E29,苏紫旭,混乱之子,0
E29,脏手指,滥情三部曲,0
E29,百合花,烧金蕉,0
E29,王若琳,爱的呼唤,0
E29,郑宜农,给天王星,0
E29,邱比,至繁,3
E29,发光曲线,荒野星,1
E29,魏如萱,藏着并不等于遗忘,0
E29,伍佰&China Blue,让水倒流,2
E29,杨乃文,越美丽越看不见,0
E29,郁可唯,路过人间,1
E29,群星,过春天 电影原声碟,1
E29,懒惰致富集团,飞艇计划,0
E29,陈蕾,1029,2
E30,佛跳墙,BJ肆,1
E30,Robynn & Kendy,Curations,0
E30,吉克隽逸,Global Citizen世界公民Ⅲ,0
E30,陈珊妮,Juvenile A,0
E30,缺省,Life In A Vacuum,0
E30,小尘埃,Little By Little,0
E30,邓小巧,No Coincidence,0
E30,Gong Gong Gong 工工工,Phantom Rhythm 幽灵节奏,0
E30,威神V WayV,Take Off (The 1st Mini Album),0
E30,谢安琪/麦浚龙,The Album And The Rest Of It,1
E30,粉红A,为艺术牺牲,0
E30,丢莱卡,健忘的平原,0
E30,全家福合唱团,全家福II,0
E30,养鸡,养鸡的梦境,0
E30,小老虎,北京吗,0
E30,张雄关,危险地带,0
E30,宫阁,即将上映,0
E30,傻子与白痴,夜长梦少,4
E30,Howie Lee,天地不仁,0
E30,吴青峰,太空人,0
E30,许哲佩,失物之城,0
E30,丁世光,实况电影,0
E30,周华健,少年,0
E30,莫宰羊,幻想曲,5
E30,倒车入库,庸人自扰,0
E30,Ice Paper,成语接龙,0
E30,梁静茹,我好吗? - 太阳如常升起,1
E30,家家,我想要的,0
E30,短裤里的诗歌,我还喜欢你,0
E30,许廷铿,拾,0
E30,鬼卞,无间,0
E30,刘柏辛,无限意识Meta Ego,5
E30,鲁向卉,时间/木马,3
E30,AR刘夫阳,校园寓言故事,2
E30,熊仔/豹子胆,梦想成真,0
E30,橘子海,浪潮上岸,0
E30,苏紫旭,混乱之子,0
E30,脏手指,滥情三部曲,0
E30,百合花,烧金蕉,0
E30,王若琳,爱的呼唤,0
E30,郑宜农,给天王星,0
E30,邱比,至繁,0
E30,发光曲线,荒野星,0
E30,魏如萱,藏着并不等于遗忘,0
E30,伍佰&China Blue,让水倒流,0
E30,杨乃文,越美丽越看不见,4
E30,郁可唯,路过人间,0
E30,群星,过春天 电影原声碟,0
E30,懒惰致富集团,飞艇计划,0
E30,陈蕾,1029,0
E31,佛跳墙,BJ肆,0
E31,Robynn & Kendy,Curations,0
E31,吉克隽逸,Global Citizen世界公民Ⅲ,0
E31,陈珊妮,Juvenile A,3
E31,缺省,Life In A Vacuum,0
E31,小尘埃,Little By Little,0
E31,邓小巧,No Coincidence,0
E31,Gong Gong Gong 工工工,Phantom Rhythm 幽灵节奏,1
E31,威神V WayV,Take Off (The 1st Mini Album),1
E31,谢安琪/麦浚龙,The Album And The Rest Of It,0
E31,粉红A,为艺术牺牲,0
E31,丢莱卡,健忘的平原,0
E31,全家福合唱团,全家福II,0
E31,养鸡,养鸡的梦境,0
E31,小老虎,北京吗,0
E31,张雄关,危险地带,0
E31,宫阁,即将上映,3
E31,傻子与白痴,夜长梦少,0
E31,Howie Lee,天地不仁,0
E31,吴青峰,太空人,2
E31,许哲佩,失物之城,0
E31,丁世光,实况电影,0
E31,周华健,少年,2
E31,莫宰羊,幻想曲,0
E31,倒车入库,庸人自扰,1
E31,Ice Paper,成语接龙,0
E31,梁静茹,我好吗? - 太阳如常升起,0
E31,家家,我想要的,0
E31,短裤里的诗歌,我还喜欢你,0
E31,许廷铿,拾,0
E31,鬼卞,无间,0
E31,刘柏辛,无限意识Meta Ego,0
E31,鲁向卉,时间/木马,0
E31,AR刘夫阳,校园寓言故事,0
E31,熊仔/豹子胆,梦想成真,0
E31,橘子海,浪潮上岸,3
E31,苏紫旭,混乱之子,0
E31,脏手指,滥情三部曲,0
E31,百合花,烧金蕉,0
E31,王若琳,爱的呼唤,2
E31,郑宜农,给天王星,0
E31,邱比,至繁,0
E31,发光曲线,荒野星,4
E31,魏如萱,藏着并不等于遗忘,0
E31,伍佰&China Blue,让水倒流,2
E31,杨乃文,越美丽越看不见,3
E31,郁可唯,路过人间,0
E31,群星,过春天 电影原声碟,1
E31,懒惰致富集团,飞艇计划,0
E31,陈蕾,1029,0
E32,佛跳墙,BJ肆,3
E32,Robynn & Kendy,Curations,0
E32,吉克隽逸,Global Citizen世界公民Ⅲ,0
E32,陈珊妮,Juvenile A,0
E32,缺省,Life In A Vacuum,0
E32,小尘埃,Little By Little,0
E32,邓小巧,No Coincidence,0
E32,Gong Gong Gong 工工工,Phantom Rhythm 幽灵节奏,0
E32,威神V WayV,Take Off (The 1st Mini Album),0
E32,谢安琪/麦浚龙,The Album And The Rest Of It,0
E32,粉红A,为艺术牺牲,0
E32,丢莱卡,健忘的平原,0
E32,全家福合唱团,全家福II,4
E32,养鸡,养鸡的梦境,0
E32,小老虎,北京吗,0
E32,张雄关,危险地带,0
E32,宫阁,即将上映,0
E32,傻子与白痴,夜长梦少,0
E32,Howie Lee,天地不仁,0
E32,吴青峰,太空人,2
E32,许哲佩,失物之城,0
E32,丁世光,实况电影,1
E32,周华健,少年,0
E32,莫宰羊,幻想曲,2
E32,倒车入库,庸人自扰,0
E32,Ice Paper,成语接龙,2
E32,梁静茹,我好吗? - 太阳如常升起,0
E32,家家,我想要的,0
E32,短裤里的诗歌,我还喜欢你,0
E32,许廷铿,拾,0
E32,鬼卞,无间,0
E32,刘柏辛,无限意识Meta Ego,0
E32,鲁向卉,时间/木马,0
E32,AR刘夫阳,校园寓言故事,0
E32,熊仔/豹子胆,梦想成真,0
E32,橘子海,浪潮上岸,0
E32,苏紫旭,混乱之子,5
E32,脏手指,滥情三部曲,2
E32,百合花,烧金蕉,0
E32,王若琳,爱的呼唤,0
E32,郑宜农,给天王星,0
E32,邱比,至繁,4
E32,发光曲线,荒野星,1
E32,魏如萱,藏着并不等于遗忘,0
E32,伍佰&China Blue,让水倒流,1
E32,杨乃文,越美丽越看不见,0
E32,郁可唯,路过人间,0
E32,群星,过春天 电影原声碟,3
E32,懒惰致富集团,飞艇计划,0
E32,陈蕾,1029,0
E33,佛跳墙,BJ肆,0
E33,Robynn & Kendy,Curations,0
E33,吉克隽逸,Global Citizen世界公民Ⅲ,0
E33,陈珊妮,Juvenile A,0
E33,缺省,Life In A Vacuum,1
E33,小尘埃,Little By Little,1
E33,邓小巧,No Coincidence,0
E33,Gong Gong Gong 工工工,Phantom Rhythm 幽灵节奏,0
E33,威神V WayV,Take Off (The 1st Mini Album),0
E33,谢安琪/麦浚龙,The Album And The Rest Of It,0
E33,粉红A,为艺术牺牲,2
E33,丢莱卡,健忘的平原,1
E33,全家福合唱团,全家福II,1
E33,养鸡,养鸡的梦境,1
E33,小老虎,北京吗,2
E33,张雄关,危险地带,3
E33,宫阁,即将上映,0
E33,傻子与白痴,夜长梦少,0
E33,Howie Lee,天地不仁,5
E33,吴青峰,太空人,1
E33,许哲佩,失物之城,0
E33,丁世光,实况电影,0
E33,周华健,少年,0
E33,莫宰羊,幻想曲,0
E33,倒车入库,庸人自扰,2
E33,Ice Paper,成语接龙,1
E33,梁静茹,我好吗? - 太阳如常升起,0
E33,家家,我想要的,0
E33,短裤里的诗歌,我还喜欢你,0
E33,许廷铿,拾,0
E33,鬼卞,无间,0
E33,刘柏辛,无限意识Meta Ego,2
E33,鲁向卉,时间/木马,0
E33,AR刘夫阳,校园寓言故事,2
E33,熊仔/豹子胆,梦想成真,2
E33,橘子海,浪潮上岸,1
E33,苏紫旭,混乱之子,2
E33,脏手指,滥情三部曲,1
E33,百合花,烧金蕉,4
E33,王若琳,爱的呼唤,0
E33,郑宜农,给天王星,0
E33,邱比,至繁,2
E33,发光曲线,荒野星,2
E33,魏如萱,藏着并不等于遗忘,0
E33,伍佰&China Blue,让水倒流,0
E33,杨乃文,越美丽越看不见,1
E33,郁可唯,路过人间,0
E33,群星,过春天 电影原声碟,1
E33,懒惰致富集团,飞艇计划,0
E33,陈蕾,1029,0
E34,佛跳墙,BJ肆,2
E34,Robynn & Kendy,Curations,0
E34,吉克隽逸,Global Citizen世界公民Ⅲ,0
E34,陈珊妮,Juvenile A,0
E34,缺省,Life In A Vacuum,0
E34,小尘埃,Little By Little,0
E34,邓小巧,No Coincidence,0
E34,Gong Gong Gong 工工工,Phantom Rhythm 幽灵节奏,0
E34,威神V WayV,Take Off (The 1st Mini Album),0
E34,谢安琪/麦浚龙,The Album And The Rest Of It,0
E34,粉红A,为艺术牺牲,0
E34,丢莱卡,健忘的平原,0
E34,全家福合唱团,全家福II,0
E34,养鸡,养鸡的梦境,0
E34,小老虎,北京吗,0
E34,张雄关,危险地带,0
E34,宫阁,即将上映,1
E34,傻子与白痴,夜长梦少,2
E34,Howie Lee,天地不仁,0
E34,吴青峰,太空人,1
E34,许哲佩,失物之城,0
E34,丁世光,实况电影,0
E34,周华健,少年,1
E34,莫宰羊,幻想曲,0
E34,倒车入库,庸人自扰,4
E34,Ice Paper,成语接龙,0
E34,梁静茹,我好吗? - 太阳如常升起,0
E34,家家,我想要的,0
E34,短裤里的诗歌,我还喜欢你,0
E34,许廷铿,拾,0
E34,鬼卞,无间,0
E34,刘柏辛,无限意识Meta Ego,0
E34,鲁向卉,时间/木马,0
E34,AR刘夫阳,校园寓言故事,0
E34,熊仔/豹子胆,梦想成真,0
E34,橘子海,浪潮上岸,3
E34,苏紫旭,混乱之子,0
E34,脏手指,滥情三部曲,0
E34,百合花,烧金蕉,2
E34,王若琳,爱的呼唤,0
E34,郑宜农,给天王星,3
E34,邱比,至繁,0
E34,发光曲线,荒野星,0
E34,魏如萱,藏着并不等于遗忘,3
E34,伍佰&China Blue,让水倒流,2
E34,杨乃文,越美丽越看不见,0
E34,郁可唯,路过人间,1
E34,群星,过春天 电影原声碟,0
E34,懒惰致富集团,飞艇计划,0
E34,陈蕾,1029,0
E35,佛跳墙,BJ肆,1
E35,Robynn & Kendy,Curations,3
E35,吉克隽逸,Global Citizen世界公民Ⅲ,0
E35,陈珊妮,Juvenile A,2
E35,缺省,Life In A Vacuum,0
E35,小尘埃,Little By Little,3
E35,邓小巧,No Coincidence,2
E35,Gong Gong Gong 工工工,Phantom Rhythm 幽灵节奏,0
E35,威神V WayV,Take Off (The 1st Mini Album),0
E35,谢安琪/麦浚龙,The Album And The Rest Of It,4
E35,粉红A,为艺术牺牲,1
E35,丢莱卡,健忘的平原,0
E35,全家福合唱团,全家福II,0
E35,养鸡,养鸡的梦境,1
E35,小老虎,北京吗,0
E35,张雄关,危险地带,0
E35,宫阁,即将上映,1
E35,傻子与白痴,夜长梦少,1
E35,Howie Lee,天地不仁,1
E35,吴青峰,太空人,1
E35,许哲佩,失物之城,0
E35,丁世光,实况电影,0
E35,周华健,少年,4
E35,莫宰羊,幻想曲,0
E35,倒车入库,庸人自扰,0
E35,Ice Paper,成语接龙,1
E35,梁静茹,我好吗? - 太阳如常升起,2
E35,家家,我想要的,0
E35,短裤里的诗歌,我还喜欢你,0
E35,许廷铿,拾,2
E35,鬼卞,无间,0
E35,刘柏辛,无限意识Meta Ego,2
E35,鲁向卉,时间/木马,0
E35,AR刘夫阳,校园寓言故事,0
E35,熊仔/豹子胆,梦想成真,0
E35,橘子海,浪潮上岸,1
E35,苏紫旭,混乱之子,0
E35,脏手指,滥情三部曲,0
E35,百合花,烧金蕉,0
E35,王若琳,爱的呼唤,0
E35,郑宜农,给天王星,0
E35,邱比,至繁,2
E35,发光曲线,荒野星,0
E35,魏如萱,藏着并不等于遗忘,2
E35,伍佰&China Blue,让水倒流,1
E35,杨乃文,越美丽越看不见,2
E35,郁可唯,路过人间,0
E35,群星,过春天 电影原声碟,0
E35,懒惰致富集团,飞艇计划,0
E35,陈蕾,1029,2
E36,佛跳墙,BJ肆,0
E36,Robynn & Kendy,Curations,2
E36,吉克隽逸,Global Citizen世界公民Ⅲ,0
E36,陈珊妮,Juvenile A,0
E36,缺省,Life In A Vacuum,2
E36,小尘埃,Little By Little,0
E36,邓小巧,No Coincidence,0
E36,Gong Gong Gong 工工工,Phantom Rhythm 幽灵节奏,1
E36,威神V WayV,Take Off (The 1st Mini Album),0
E36,谢安琪/麦浚龙,The Album And The Rest Of It,0
E36,粉红A,为艺术牺牲,4
E36,丢莱卡,健忘的平原,0
E36,全家福合唱团,全家福II,0
E36,养鸡,养鸡的梦境,2
E36,小老虎,北京吗,4
E36,张雄关,危险地带,1
E36,宫阁,即将上映,1
E36,傻子与白痴,夜长梦少,1
E36,Howie Lee,天地不仁,2
E36,吴青峰,太空人,1
E36,许哲佩,失物之城,2
E36,丁世光,实况电影,2
E36,周华健,少年,0
E36,莫宰羊,幻想曲,0
E36,倒车入库,庸人自扰,2
E36,Ice Paper,成语接龙,0
E36,梁静茹,我好吗? - 太阳如常升起,1
E36,家家,我想要的,0
E36,短裤里的诗歌,我还喜欢你,0
E36,许廷铿,拾,0
E36,鬼卞,无间,0
E36,刘柏辛,无限意识Meta Ego,0
E36,鲁向卉,时间/木马,0
E36,AR刘夫阳,校园寓言故事,0
E36,熊仔/豹子胆,梦想成真,0
E36,橘子海,浪潮上岸,0
E36,苏紫旭,混乱之子,0
E36,脏手指,滥情三部曲,4
E36,百合花,烧金蕉,0
E36,王若琳,爱的呼唤,0
E36,郑宜农,给天王星,0
E36,邱比,至繁,0
E36,发光曲线,荒野星,3
E36,魏如萱,藏着并不等于遗忘,0
E36,伍佰&China Blue,让水倒流,0
E36,杨乃文,越美丽越看不见,0
E36,郁可唯,路过人间,2
E36,群星,过春天 电影原声碟,1
E36,懒惰致富集团,飞艇计划,0
E36,陈蕾,1029,0
E37,佛跳墙,BJ肆,0
E37,Robynn & Kendy,Curations,0
E37,吉克隽逸,Global Citizen世界公民Ⅲ,0
E37,陈珊妮,Juvenile A,0
E37,缺省,Life In A Vacuum,0
E37,小尘埃,Little By Little,0
E37,邓小巧,No Coincidence,0
E37,Gong Gong Gong 工工工,Phantom Rhythm 幽灵节奏,0
E37,威神V WayV,Take Off (The 1st Mini Album),0
E37,谢安琪/麦浚龙,The Album And The Rest Of It,0
E37,粉红A,为艺术牺牲,0
E37,丢莱卡,健忘的平原,0
E37,全家福合唱团,全家福II,1
E37,养鸡,养鸡的梦境,0
E37,小老虎,北京吗,0
E37,张雄关,危险地带,0
E37,宫阁,即将上映,0
E37,傻子与白痴,夜长梦少,1
E37,Howie Lee,天地不仁,0
E37,吴青峰,太空人,0
E37,许哲佩,失物之城,0
E37,丁世光,实况电影,0
E37,周华健,少年,0
E37,莫宰羊,幻想曲,1
E37,倒车入库,庸人自扰,2
E37,Ice Paper,成语接龙,0
E37,梁静茹,我好吗? - 太阳如常升起,0
E37,家家,我想要的,0
E37,短裤里的诗歌,我还喜欢你,0
E37,许廷铿,拾,0
E37,鬼卞,无间,0
E37,刘柏辛,无限意识Meta Ego,0
E37,鲁向卉,时间/木马,0
E37,AR刘夫阳,校园寓言故事,1
E37,熊仔/豹子胆,梦想成真,0
E37,橘子海,浪潮上岸,0
E37,苏紫旭,混乱之子,1
E37,脏手指,滥情三部曲,1
E37,百合花,烧金蕉,0
E37,王若琳,爱的呼唤,2
E37,郑宜农,给天王星,0
E37,邱比,至繁,0
E37,发光曲线,荒野星,2
E37,魏如萱,藏着并不等于遗忘,1
E37,伍佰&China Blue,让水倒流,4
E37,杨乃文,越美丽越看不见,0
E37,郁可唯,路过人间,0
E37,群星,过春天 电影原声碟,0
E37,懒惰致富集团,飞艇计划,0
E37,陈蕾,1029,0
E38,佛跳墙,BJ肆,2
E38,Robynn & Kendy,Curations,0
E38,吉克隽逸,Global Citizen世界公民Ⅲ,0
E38,陈珊妮,Juvenile A,1
E38,缺省,Life In A Vacuum,0
E38,小尘埃,Little By Little,0
E38,邓小巧,No Coincidence,0
E38,Gong Gong Gong 工工工,Phantom Rhythm 幽灵节奏,0
E38,威神V WayV,Take Off (The 1st Mini Album),0
E38,谢安琪/麦浚龙,The Album And The Rest Of It,0
E38,粉红A,为艺术牺牲,0
E38,丢莱卡,健忘的平原,0
E38,全家福合唱团,全家福II,2
E38,养鸡,养鸡的梦境,0
E38,小老虎,北京吗,0
E38,张雄关,危险地带,2
E38,宫阁,即将上映,0
E38,傻子与白痴,夜长梦少,0
E38,Howie Lee,天地不仁,0
E38,吴青峰,太空人,0
E38,许哲佩,失物之城,0
E38,丁世光,实况电影,0
E38,周华健,少年,0
E38,莫宰羊,幻想曲,0
E38,倒车入库,庸人自扰,0
E38,Ice Paper,成语接龙,0
E38,梁静茹,我好吗? - 太阳如常升起,1
E38,家家,我想要的,0
E38,短裤里的诗歌,我还喜欢你,0
E38,许廷铿,拾,0
E38,鬼卞,无间,0
E38,刘柏辛,无限意识Meta Ego,0
E38,鲁向卉,时间/木马,0
E38,AR刘夫阳,校园寓言故事,0
E38,熊仔/豹子胆,梦想成真,0
E38,橘子海,浪潮上岸,0
E38,苏紫旭,混乱之子,9
E38,脏手指,滥情三部曲,0
E38,百合花,烧金蕉,0
E38,王若琳,爱的呼唤,1
E38,郑宜农,给天王星,0
E38,邱比,至繁,2
E38,发光曲线,荒野星,0
E38,魏如萱,藏着并不等于遗忘,0
E38,伍佰&China Blue,让水倒流,0
E38,杨乃文,越美丽越看不见,0
E38,郁可唯,路过人间,0
E38,群星,过春天 电影原声碟,0
E38,懒惰致富集团,飞艇计划,0
E38,陈蕾,1029,0
E39,佛跳墙,BJ肆,1
E39,Robynn & Kendy,Curations,0
E39,吉克隽逸,Global Citizen世界公民Ⅲ,0
E39,陈珊妮,Juvenile A,2
E39,缺省,Life In A Vacuum,0
E39,小尘埃,Little By Little,0
E39,邓小巧,No Coincidence,0
E39,Gong Gong Gong 工工工,Phantom Rhythm 幽灵节奏,0
E39,威神V WayV,Take Off (The 1st Mini Album),0
E39,谢安琪/麦浚龙,The Album And The Rest Of It,0
E39,粉红A,为艺术牺牲,0
E39,丢莱卡,健忘的平原,0
E39,全家福合唱团,全家福II,0
E39,养鸡,养鸡的梦境,0
E39,小老虎,北京吗,1
E39,张雄关,危险地带,0
E39,宫阁,即将上映,2
E39,傻子与白痴,夜长梦少,2
E39,Howie Lee,天地不仁,0
E39,吴青峰,太空人,1
E39,许哲佩,失物之城,1
E39,丁世光,实况电影,3
E39,周华健,少年,3
E39,莫宰羊,幻想曲,0
E39,倒车入库,庸人自扰,0
E39,Ice Paper,成语接龙,1
E39,梁静茹,我好吗? - 太阳如常升起,0
E39,家家,我想要的,2
E39,短裤里的诗歌,我还喜欢你,0
E39,许廷铿,拾,0
E39,鬼卞,无间,1
E39,刘柏辛,无限意识Meta Ego,2
E39,鲁向卉,时间/木马,0
E39,AR刘夫阳,校园寓言故事,0
E39,熊仔/豹子胆,梦想成真,0
E39,橘子海,浪潮上岸,3
E39,苏紫旭,混乱之子,2
E39,脏手指,滥情三部曲,0
E39,百合花,烧金蕉,0
E39,王若琳,爱的呼唤,0
E39,郑宜农,给天王星,0
E39,邱比,至繁,2
E39,发光曲线,荒野星,2
E39,魏如萱,藏着并不等于遗忘,1
E39,伍佰&China Blue,让水倒流,3
E39,杨乃文,越美丽越看不见,0
E39,郁可唯,路过人间,2
E39,群星,过春天 电影原声碟,0
E39,懒惰致富集团,飞艇计划,0
E39,陈蕾,1029,0
E40,佛跳墙,BJ肆,1
E40,Robynn & Kendy,Curations,0
E40,吉克隽逸,Global Citizen世界公民Ⅲ,0
E40,陈珊妮,Juvenile A,0
E40,缺省,Life In A Vacuum,2
E40,小尘埃,Little By Little,0
E40,邓小巧,No Coincidence,0
E40,Gong Gong Gong 工工工,Phantom Rhythm 幽灵节奏,0
E40,威神V WayV,Take Off (The 1st Mini Album),0
E40,谢安琪/麦浚龙,The Album And The Rest Of It,0
E40,粉红A,为艺术牺牲,0
E40,丢莱卡,健忘的平原,3
E40,全家福合唱团,全家福II,0
E40,养鸡,养鸡的梦境,0
E40,小老虎,北京吗,0
E40,张雄关,危险地带,2
E40,宫阁,即将上映,0
E40,傻子与白痴,夜长梦少,2
E40,Howie Lee,天地不仁,0
E40,吴青峰,太空人,1
E40,许哲佩,失物之城,0
E40,丁世光,实况电影,0
E40,周华健,少年,0
E40,莫宰羊,幻想曲,0
E40,倒车入库,庸人自扰,3
E40,Ice Paper,成语接龙,0
E40,梁静茹,我好吗? - 太阳如常升起,0
E40,家家,我想要的,2
E40,短裤里的诗歌,我还喜欢你,4
E40,许廷铿,拾,0
E40,鬼卞,无间,0
E40,刘柏辛,无限意识Meta Ego,0
E40,鲁向卉,时间/木马,0
E40,AR刘夫阳,校园寓言故事,0
E40,熊仔/豹子胆,梦想成真,0
E40,橘子海,浪潮上岸,2
E40,苏紫旭,混乱之子,2
E40,脏手指,滥情三部曲,3
E40,百合花,烧金蕉,0
E40,王若琳,爱的呼唤,0
E40,郑宜农,给天王星,0
E40,邱比,至繁,0
E40,发光曲线,荒野星,3
E40,魏如萱,藏着并不等于遗忘,0
E40,伍佰&China Blue,让水倒流,2
E40,杨乃文,越美丽越看不见,2
E40,郁可唯,路过人间,0
E40,群星,过春天 电影原声碟,0
E40,懒惰致富集团,飞艇计划,0
E40,陈蕾,1029,0
E41,佛跳墙,BJ肆,0
E41,Robynn & Kendy,Curations,2
E41,吉克隽逸,Global Citizen世界公民Ⅲ,0
E41,陈珊妮,Juvenile A,0
E41,缺省,Life In A Vacuum,0
E41,小尘埃,Little By Little,0
E41,邓小巧,No Coincidence,0
E41,Gong Gong Gong 工工工,Phantom Rhythm 幽灵节奏,0
E41,威神V WayV,Take Off (The 1st Mini Album),0
E41,谢安琪/麦浚龙,The Album And The Rest Of It,0
E41,粉红A,为艺术牺牲,0
E41,丢莱卡,健忘的平原,0
E41,全家福合唱团,全家福II,3
E41,养鸡,养鸡的梦境,5
E41,小老虎,北京吗,0
E41,张雄关,危险地带,0
E41,宫阁,即将上映,0
E41,傻子与白痴,夜长梦少,0
E41,Howie Lee,天地不仁,5
E41,吴青峰,太空人,0
E41,许哲佩,失物之城,0
E41,丁世光,实况电影,0
E41,周华健,少年,0
E41,莫宰羊,幻想曲,0
E41,倒车入库,庸人自扰,0
E41,Ice Paper,成语接龙,0
